Variables,R-squared,Adj. R-squared,P-value,AIC,BIC
"TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, DJIA",0.7759656836876636,0.7728896976513386,1.6157307122871134e-138,4386.2533506270665,4414.924122564092
"TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL",0.7511112019182873,0.7476939644160212,1.457813264583368e-128,4432.965242961929,4461.636014898954
"TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, SP500",0.7571962856709554,0.7538625962293667,6.634187208667155e-131,4421.974979471734,4450.645751408759
"TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, DJIA",0.7557386210524906,0.7523849179090465,2.4440501478418426e-130,4424.632550427979,4453.3033223650045
"TTLCONS, CPIAUCSL, PCESV, RSAFS, REVOLSL, SP500",0.7626148550186576,0.7593555624102181,4.8557187279820734e-133,4411.954143431976,4440.624915369001
"TTLCONS, CPIAUCSL, PCESV, RSAFS, REVOLSL, DJIA",0.7581619437021061,0.7548415127231877,2.7844149572737613e-131,4420.205620084165,4448.87639202119
"TTLCONS, CPIAUCSL, PCESV, RSAFS, SP500, DJIA",0.7610248430940616,0.7577437196582821,2.0793636566944457e-132,4414.918151614413,4443.588923551438
"TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL",0.7546466100626209,0.7512779136332748,6.458811974185723e-130,4426.613102136285,4455.2838740733105
"TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, SP500",0.7574856519792187,0.7541559355304208,5.116336091427519e-131,4421.445517800879,4450.1162897379045
"TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, DJIA",0.7577642172011019,0.754438325446426,3.9830355598769927e-131,4420.9352220246965,4449.605993961722
"TTLCONS, CPIAUCSL, PCESV, PPIACO, REVOLSL, SP500",0.7713244297790123,0.7681847194327287,1.4092250718339581e-136,4395.35758713581,4424.028359072835
"TTLCONS, CPIAUCSL, PCESV, PPIACO, REVOLSL, DJIA",0.7706124507105763,0.7674629649079755,2.774427935338226e-136,4396.73782906097,4425.408600997996
"TTLCONS, CPIAUCSL, PCESV, PPIACO, SP500, DJIA",0.7572946864810447,0.7539623480803268,6.073440632503553e-131,4421.795003579333,4450.465775516358
"TTLCONS, CPIAUCSL, PCESV, NASDAQCOM, REVOLSL, SP500",0.7494265649563041,0.7459861974271,6.337203901367001e-128,4435.960390935023,4464.631162872048
"TTLCONS, CPIAUCSL, PCESV, NASDAQCOM, REVOLSL, DJIA",0.7472335921511106,0.7437631151554738,4.229060257180974e-127,4439.829292235603,4468.500064172628
"TTLCONS, CPIAUCSL, PCESV, NASDAQCOM, SP500, DJIA",0.7417863543060947,0.7382410868594965,4.397452507347529e-125,4449.296061872083,4477.966833809108
"TTLCONS, CPIAUCSL, PCESV, REVOLSL, SP500, DJIA",0.7531195150661485,0.7497298516574458,2.4957182277904597e-129,4429.36802165056,4458.038793587585
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL",0.7700906953207343,0.7669340458285705,4.551808641400216e-136,4397.746586211113,4426.417358148138
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, SP500",0.7680964993963362,0.7649124696397641,2.988721385840486e-135,4401.581163701356,4430.251935638381
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, DJIA",0.769034275046289,0.7658631209279314,1.2360315236723887e-135,4399.782068253722,4428.452840190747
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, REVOLSL, SP500",0.7864556455551265,0.7835236864551969,4.670728870494596e-143,4364.961473729931,4393.632245666956
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, REVOLSL, DJIA",0.7855476750149978,0.7826032495003296,1.1776312922045591e-142,4366.845317899628,4395.516089836653
"TTLCONS, CPIAUCSL, RSAFS, PPIACO, SP500, DJIA",0.7655064004825705,0.7622868087271824,3.3615915386418096e-134,4406.512651224984,4435.18342316201
"TTLCONS, CPIAUCSL, RSAFS, NASDAQCOM, REVOLSL, SP500",0.7643927655207641,0.7611578835828341,9.43799561667804e-134,4408.616263098081,4437.287035035106
"TTLCONS, CPIAUCSL, RSAFS, NASDAQCOM, REVOLSL, DJIA",0.7620475528235463,0.7587804711689496,8.168009806017539e-133,4413.013947236163,4441.684719173189
"TTLCONS, CPIAUCSL, RSAFS, NASDAQCOM, SP500, DJIA",0.7508389166675673,0.7474179406950396,1.849889545007877e-128,4433.450715071754,4462.121487008779
"TTLCONS, CPIAUCSL, RSAFS, REVOLSL, SP500, DJIA",0.7666162092052425,0.7634118550982207,1.1956924601927084e-134,4404.406304531507,4433.077076468532
"TTLCONS, CPIAUCSL, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7723276223591263,0.7692016858240114,5.406207483053301e-137,4393.4054879748055,4422.076259911831
"TTLCONS, CPIAUCSL, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7723482326975781,0.7692225791419385,5.300599839187364e-137,4393.365292477243,4422.036064414268
"TTLCONS, CPIAUCSL, PPIACO, NASDAQCOM, SP500, DJIA",0.7540088870880354,0.7506314347368414,1.1369718672041424e-129,4427.7656505338755,4456.436422470901
"TTLCONS, CPIAUCSL, PPIACO, REVOLSL, SP500, DJIA",0.7709522173683727,0.7678073965542085,2.008605970071522e-136,4396.079692948071,4424.750464885096
"TTLCONS, CPIAUCSL, NASDAQCOM, REVOLSL, SP500, DJIA",0.7525859202837041,0.7491889306308488,3.9944769618444984e-129,4430.326624849452,4458.997396786477
"TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL",0.767241775552679,0.7640460104572925,6.662363882195973e-135,4403.214600647618,4431.885372584643
"TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500",0.7732262937750819,0.7701126959779434,2.2834493958082256e-137,4391.649457312567,4420.320229249593
"TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, DJIA",0.7727471809138804,0.7696270049081213,3.616839572270264e-137,4392.586522340603,4421.257294277628
"TTLCONS, PCESV, RSAFS, PPIACO, REVOLSL, SP500",0.7792648750181975,0.7762341868033444,6.371113368597477e-140,4379.666262206232,4408.337034143257
"TTLCONS, PCESV, RSAFS, PPIACO, REVOLSL, DJIA",0.776768484083724,0.7737035204784662,7.389450181636167e-139,4384.659471850953,4413.330243787978
"TTLCONS, PCESV, RSAFS, PPIACO, SP500, DJIA",0.7732046413511601,0.7700907462667367,2.331456007569555e-137,4391.691848546773,4420.362620483798
"TTLCONS, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500",0.7608986722627953,0.7576158165043898,2.3327841881680762e-132,4415.152506794733,4443.823278731758
"TTLCONS, PCESV, RSAFS, NASDAQCOM, REVOLSL, DJIA",0.7578754241899178,0.7545510593046536,3.6038499233414757e-131,4420.731341161929,4449.402113098954
"TTLCONS, PCESV, RSAFS, NASDAQCOM, SP500, DJIA",0.7534691831768983,0.7500843207033545,1.8327332115566353e-129,4428.738718403511,4457.409490340536
"TTLCONS, PCESV, RSAFS, REVOLSL, SP500, DJIA",0.7672374858058708,0.7640416618123588,6.689172489209944e-135,4403.222783516499,4431.893555453524
"TTLCONS, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7535010777103037,0.7501166531479738,1.7817974140603243e-129,4428.681272891696,4457.352044828721
"TTLCONS, PCESV, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7523443523100446,0.7489440459344388,4.940702282228264e-129,4430.759922152356,4459.430694089381
"TTLCONS, PCESV, PPIACO, NASDAQCOM, SP500, DJIA",0.7462127686854403,0.7427282758069795,1.0174862670792408e-126,4441.61882130927,4470.289593246295
"TTLCONS, PCESV, PPIACO, REVOLSL, SP500, DJIA",0.7539976463616124,0.7506200396755018,1.1483465316963454e-129,4427.785938943669,4456.456710880694
"TTLCONS, PCESV, NASDAQCOM, REVOLSL, SP500, DJIA",0.7528279960634159,0.7494343301054764,3.227351243875473e-129,4429.891992099654,4458.562764036679
"TTLCONS, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7811114141808672,0.7781060789064627,1.0211715176372844e-140,4375.936398736385,4404.60717067341
"TTLCONS, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7799829593994649,0.7769621304667345,3.1318807837535316e-140,4378.219509258532,4406.890281195557
"TTLCONS, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7682742130845402,0.7650926233328406,2.528937309979812e-135,4401.240784508103,4429.911556445129
"TTLCONS, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7801298846675888,0.7771110730154276,2.7075584113529485e-140,4377.922911276104,4406.593683213129
"TTLCONS, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7632730315814582,0.7600227757221647,2.651738271294811e-133,4410.721394580591,4439.392166517616
"TTLCONS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7549376602725189,0.7515729599558945,4.9871404394202385e-130,4426.086094944021,4454.756866881046
"CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL",0.7439433672812674,0.7404277155734588,7.074201268912438e-126,4445.5714858373885,4474.242257774414
"CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500",0.7253350200865974,0.7215638761976262,3.054271973931262e-119,4476.7196214377145,4505.39039337474
"CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, DJIA",0.7246321541144671,0.7208513598917825,5.328343469242982e-119,4477.854363390749,4506.5251353277745
"CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, SP500",0.7642344980829945,0.7609974431367656,1.092505152332011e-133,4408.91441672295,4437.585188659975
"CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, DJIA",0.7601965170324511,0.7569040206988005,4.419131869728523e-132,4416.454465508423,4445.125237445448
"CPIAUCSL, PCESV, RSAFS, PPIACO, SP500, DJIA",0.7254922670317953,0.7217232821397833,2.6962017169445146e-119,4476.465356635629,4505.136128572654
"CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500",0.753051771533027,0.7496611780071647,2.6494325676155733e-129,4429.489837689516,4458.160609626541
"CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, DJIA",0.7498014293050631,0.7463662086547893,4.573621334898112e-128,4435.295658082427,4463.966430019452
"CPIAUCSL, PCESV, RSAFS, NASDAQCOM, SP500, DJIA",0.7253401786928745,0.7215691056314495,3.0418065761432274e-119,4476.711282396105,4505.38205433313
"CPIAUCSL, PCESV, RSAFS, REVOLSL, SP500, DJIA",0.7589821355419177,0.7556729657781912,1.3282825396369342e-131,4418.6972383434895,4447.368010280515
"CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7660674623295831,0.7628555739405156,1.9946128956894684e-134,4405.449040297137,4434.119812234162
"CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7650236073991317,0.7617973869057559,5.262267734665807e-134,4407.4258521034735,4436.096624040499
"CPIAUCSL, PCESV, PPIACO, NASDAQCOM, SP500, DJIA",0.7263990294013425,0.7226424943359147,1.3117680548895754e-119,4474.996294543567,4503.667066480592
"CPIAUCSL, PCESV, PPIACO, REVOLSL, SP500, DJIA",0.7647569869374508,0.7615271057512373,6.73726276588823e-134,4407.929359599111,4436.600131536136
"CPIAUCSL, PCESV, NASDAQCOM, REVOLSL, SP500, DJIA",0.7528401922234768,0.749446693718536,3.192844742155308e-129,4429.870083353586,4458.540855290611
"CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7667406151304901,0.7635379691139751,1.0645423152138365e-134,4404.169565905511,4432.840337842536
"CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7643550077066886,0.7611196073548354,9.773345863493083e-134,4408.687411703999,4437.358183641024
"CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7217850209284652,0.7179651356322885,5.003746169846595e-118,4482.421478639965,4511.09225057699
"CPIAUCSL, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7673524249343,0.764158179052391,6.00663747347069e-135,4403.003480260133,4431.674252197158
"CPIAUCSL, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7595488238096623,0.7562474346628842,7.953460607820789e-132,4417.6520633236105,4446.322835260636
"CPIAUCSL, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7660961744635311,0.7628846802914057,1.941973778619116e-134,4405.394541807958,4434.0653137449835
"PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7622946055870257,0.7590309159612183,6.5136206808511814e-133,4412.55272731185,4441.223499248875
"PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7600652755178514,0.7567709772412087,4.978604802477983e-132,4416.69739481041,4445.368166747435
"PCESV, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7265166094745982,0.7227616887808856,1.1945588605572696e-119,4474.805444440589,4503.476216377614
"PCESV, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7637534877433693,0.7605098285361844,1.7032747000280388e-133,4409.819345658274,4438.490117595299
"PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7585227269974789,0.75520724956495,2.0112843477886748e-131,4419.54274927007,4448.213521207095
"PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7546387877650331,0.7512699839357201,6.50382745753365e-130,4426.627257411526,4455.298029348552
"RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7650722727245689,0.7618467204049978,5.030054882541616e-134,4407.333886940125,4436.00465887715
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM",0.7711403385022081,0.7674659861387114,2.7456377757345914e-135,4397.714877790803,4430.481474290261
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL",0.768971833531517,0.7652626657212431,2.130405042144221e-134,4401.902087298313,4434.66868379777
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, SP500",0.7762928645063253,0.7727012361841792,1.9495690877229187e-137,4387.604456901653,4420.371053401111
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, PPIACO, DJIA",0.7760498152971549,0.7724542848088065,2.468350675124677e-137,4388.086583986844,4420.853180486301
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL",0.7551567861132205,0.7512258170829281,6.420095754959614e-129,4427.688908673966,4460.455505173423
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, SP500",0.7572059745351502,0.7533079053189714,1.0345451298940665e-129,4423.957261696915,4456.723858196373
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, DJIA",0.7558440888668462,0.7519241545137909,3.4864439433463976e-129,4426.440797550869,4459.207394050327
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, REVOLSL, SP500",0.7626192608257812,0.7588081021693145,7.720908267813288e-132,4413.94590282991,4446.712499329367
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, REVOLSL, DJIA",0.7583942011832664,0.7545152090004289,3.5641965265899584e-130,4421.779004548658,4454.545601048116
"PI, TTLCONS, CPIAUCSL, PCESV, RSAFS, SP500, DJIA",0.7610388229719931,0.7572022903132866,3.2634530429970236e-131,4416.8921771681835,4449.658773667641
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL",0.7593909648059852,0.7555279757088336,1.4520351110037066e-130,4419.943458864083,4452.710055363541
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, SP500",0.7574967892749971,0.7536033891028067,7.974330947952909e-130,4423.425126954251,4456.191723453709
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, DJIA",0.757770993469115,0.7538819956578393,6.236940807144607e-130,4422.922801460543,4455.689397960001
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, REVOLSL, SP500",0.7714373231537335,0.7677677388924402,2.0707155471083717e-135,4397.138337500783,4429.90493400024
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, REVOLSL, DJIA",0.7706384158790976,0.766956005124863,4.4192835339863224e-135,4398.68756832369,4431.454164823148
"PI, TTLCONS, CPIAUCSL, PCESV, PPIACO, SP500, DJIA",0.7573413915461452,0.7534454964562898,9.164791119109781e-130,4423.709554092752,4456.47615059221
"PI, TTLCONS, CPIAUCSL, PCESV, NASDAQCOM, REVOLSL, SP500",0.7496031057100866,0.745582972086166,8.376925953395719e-127,4437.647461831903,4470.41405833136
"PI, TTLCONS, CPIAUCSL, PCESV, NASDAQCOM, REVOLSL, DJIA",0.7472528588584324,0.743194991913499,6.370748483606693e-126,4441.795447769627,4474.562044269084
"PI, TTLCONS, CPIAUCSL, PCESV, NASDAQCOM, SP500, DJIA",0.7417957167417705,0.7376502351298264,6.587318412461423e-124,4451.279962812745,4484.046559312203
"PI, TTLCONS, CPIAUCSL, PCESV, REVOLSL, SP500, DJIA",0.7532609975290194,0.749299591526045,3.4282361327058114e-128,4431.113500843186,4463.880097342643
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL",0.775405621328843,0.7717997482767832,4.607403078268226e-137,4389.361919112665,4422.128515612123
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, SP500",0.7684887710680931,0.7647718476678103,3.353807119748532e-134,4402.829488569952,4435.59608506941
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, DJIA",0.7692641133289563,0.7655596380842377,1.618151418689882e-134,4401.3400156233465,4434.106612122804
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, REVOLSL, SP500",0.7864665791744658,0.7830382903080009,7.894873537042043e-142,4366.9387400394,4399.705336538857
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, REVOLSL, DJIA",0.7855518062961278,0.782108830709139,1.9990034628747436e-141,4368.836764453121,4401.603360952578
"PI, TTLCONS, CPIAUCSL, RSAFS, PPIACO, SP500, DJIA",0.7666732628055642,0.7629271913368463,1.830370185404869e-133,4406.297749882962,4439.06434638242
"PI, TTLCONS, CPIAUCSL, RSAFS, NASDAQCOM, REVOLSL, SP500",0.7644906991560269,0.760709586527798,1.3834299022385192e-132,4410.43166955732,4443.198266056777
"PI, TTLCONS, CPIAUCSL, RSAFS, NASDAQCOM, REVOLSL, DJIA",0.7620482476738063,0.7582279213749913,1.301150861177784e-131,4415.012650699946,4447.7792471994035
"PI, TTLCONS, CPIAUCSL, RSAFS, NASDAQCOM, SP500, DJIA",0.7512042629178356,0.747209835946333,2.0798812818852062e-127,4434.799197680784,4467.565794180242
"PI, TTLCONS, CPIAUCSL, RSAFS, REVOLSL, SP500, DJIA",0.7666162675680841,0.7628692810382138,1.930112556362243e-133,4406.406193499353,4439.172789998811
"PI, TTLCONS, CPIAUCSL, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7726033402178767,0.7689524764140353,6.815878809829198e-136,4394.867465238923,4427.63406173838
"PI, TTLCONS, CPIAUCSL, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7726004568755798,0.7689495467795455,6.8346817782234766e-136,4394.87309503078,4427.6396915302375
"PI, TTLCONS, CPIAUCSL, PPIACO, NASDAQCOM, SP500, DJIA",0.7541809161215913,0.7502342794538187,1.5231627785149787e-128,4429.455039267527,4462.221635766985
"PI, TTLCONS, CPIAUCSL, PPIACO, REVOLSL, SP500, DJIA",0.7710083040978952,0.7673318319159808,3.112171735874964e-135,4397.970957744232,4430.737554243689
"PI, TTLCONS, CPIAUCSL, NASDAQCOM, REVOLSL, SP500, DJIA",0.7527483914842881,0.7487787555677514,5.380517888660094e-128,4432.034964370994,4464.801560870452
"PI, TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL",0.7675026879151465,0.7637699329046099,8.444098558506026e-134,4404.7166158114,4437.483212310857
"PI, TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500",0.7745987705347265,0.7709799434561556,1.0042581663587289e-136,4390.9541219253915,4423.720718424849
"PI, TTLCONS, PCESV, RSAFS, PPIACO, NASDAQCOM, DJIA",0.774211732407415,0.7705866914139561,1.4579268134957966e-136,4391.715863817866,4424.482460317324
"PI, TTLCONS, PCESV, RSAFS, PPIACO, REVOLSL, SP500",0.783541256552532,0.7800660014971827,1.5189545180446038e-140,4372.98007470065,4405.746671200108
"PI, TTLCONS, PCESV, RSAFS, PPIACO, REVOLSL, DJIA",0.7805748694245473,0.7770519888877855,2.9248206810154065e-139,4379.023410079563,4411.790006579021
"PI, TTLCONS, PCESV, RSAFS, PPIACO, SP500, DJIA",0.7741958496709063,0.7705705536793841,1.4803799745369622e-136,4391.7470952324475,4424.513691731905
"PI, TTLCONS, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500",0.7629874174586572,0.7591821695738191,5.511132333473923e-132,4413.256763373976,4446.023359873434
"PI, TTLCONS, PCESV, RSAFS, NASDAQCOM, REVOLSL, DJIA",0.7608525993352062,0.7570130768474688,3.865148224632688e-131,4417.238053827889,4450.004650327347
"PI, TTLCONS, PCESV, RSAFS, NASDAQCOM, SP500, DJIA",0.7590921449121182,0.7552243582478633,1.9013442200369565e-130,4420.494534236876,4453.261130736333
"PI, TTLCONS, PCESV, RSAFS, REVOLSL, SP500, DJIA",0.7687818861913429,0.7650696687678095,2.546857753926642e-134,4402.266986389481,4435.033582888938
"PI, TTLCONS, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7646357928394278,0.7608570096969416,1.210083771892614e-132,4410.1580436413415,4442.924640140799
"PI, TTLCONS, PCESV, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7634040075905253,0.759605448079364,3.7607452893369856e-132,4412.475670817652,4445.2422673171095
"PI, TTLCONS, PCESV, PPIACO, NASDAQCOM, SP500, DJIA",0.7512040494980533,0.7472096191000863,2.0802687932778077e-127,4434.7995785488165,4467.566175048274
"PI, TTLCONS, PCESV, PPIACO, REVOLSL, SP500, DJIA",0.7629563545048241,0.7591506079028374,5.670278415960114e-132,4413.314950359849,4446.081546859306
"PI, TTLCONS, PCESV, NASDAQCOM, REVOLSL, SP500, DJIA",0.7536255731017238,0.7496700203762928,2.486555744537666e-128,4430.456972044196,4463.2235685436535
"PI, TTLCONS, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7855005764586817,0.7820567783743027,2.1055122929704593e-141,4368.942819584423,4401.709416083881
"PI, TTLCONS, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7844953934387675,0.7810354570948945,5.815794142741538e-141,4371.01862372824,4403.785220227697
"PI, TTLCONS, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.7686801896180271,0.7649663394513441,2.802167874807078e-134,4402.462227803939,4435.228824303396
"PI, TTLCONS, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.782894611278718,0.779408974303835,2.9044644578560343e-140,4374.3044956716685,4407.071092171126
"PI, TTLCONS, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7661870568876621,0.7624331793606292,2.8769686424550727e-133,4407.2219938065755,4439.988590306033
"PI, TTLCONS, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7648606486378842,0.7610854755655566,9.831966350744655e-133,4409.7336643553335,4442.500260854791
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL",0.7509057864902191,0.7469065674659795,2.698504793062519e-127,4435.331538410215,4468.098134909673
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500",0.7257863837226144,0.7213838715346748,3.0941583291607485e-118,4477.989385276362,4510.755981775819
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, NASDAQCOM, DJIA",0.7252667018623058,0.7208558461582603,4.666890057756124e-118,4478.830045124696,4511.596641624154
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, SP500",0.7642556144814581,0.7604707275579953,1.718239080148353e-132,4410.874647966561,4443.641244466018
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, REVOLSL, DJIA",0.7602806133846074,0.7564319076361952,6.494234905023807e-131,4418.298732453302,4451.06532895276
"PI, CPIAUCSL, PCESV, RSAFS, PPIACO, SP500, DJIA",0.7261540033418559,0.7217573933037664,2.3124787517920197e-118,4477.393745197909,4510.160341697367
"PI, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, SP500",0.7532293856571848,0.7492674721241579,3.524962082951199e-128,4431.170381887184,4463.936978386641
"PI, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, REVOLSL, DJIA",0.7498063722399371,0.7457895020694774,7.02247256924951e-127,4437.28688631064,4470.053482810097
"PI, CPIAUCSL, PCESV, RSAFS, NASDAQCOM, SP500, DJIA",0.7257121411735283,0.7213084370180575,3.281421376284619e-118,4478.109580730674,4510.876177230131
"PI, CPIAUCSL, PCESV, RSAFS, REVOLSL, SP500, DJIA",0.7590942464182865,0.7552264934938094,1.897744957508677e-130,4420.490661084596,4453.257257584053
"PI, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7663614783812218,0.7626104011992689,2.4463984488925337e-133,4406.890651827449,4439.6572483269065
"PI, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7651929963166854,0.7614231591015863,7.231003168467358e-133,4409.105667596112,4441.872264095569
"PI, CPIAUCSL, PCESV, PPIACO, NASDAQCOM, SP500, DJIA",0.7268708737933223,0.722485773143215,1.3091073707043069e-118,4476.229923848864,4508.996520348322
"PI, CPIAUCSL, PCESV, PPIACO, REVOLSL, SP500, DJIA",0.7648680430279611,0.7610929886729054,9.765028227616022e-133,4409.719701737856,4442.486298237313
"PI, CPIAUCSL, PCESV, NASDAQCOM, REVOLSL, SP500, DJIA",0.7530719526120878,0.7491075114843002,4.0486524076749117e-128,4431.453551682083,4464.220148181541
"PI, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.767119569271172,0.7633806632732321,1.2075283879280657e-133,4405.447655140116,4438.214251639573
"PI, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7645124980096866,0.7607317353630532,1.3558893584914726e-132,4410.390570802621,4443.157167302079
"PI, CPIAUCSL, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.722757151391599,0.7183060047396292,3.358779146165067e-117,4482.867350334222,4515.633946833679
"PI, CPIAUCSL, RSAFS, PPIACO, REVOLSL, SP500, DJIA",0.7674360971986911,0.7637022730711471,8.986124862707349e-134,4404.843765861165,4437.610362360622
"PI, CPIAUCSL, RSAFS, NASDAQCOM, REVOLSL, SP500, DJIA",0.7597480503498121,0.7558907942774467,1.0516520515257827e-130,4419.2840333103395,4452.050629809797
"PI, CPIAUCSL, PPIACO, NASDAQCOM, REVOLSL, SP500, DJIA",0.7664400281201303,0.7626902120578389,2.274061100173268e-133,4406.741353039506,4439.507949538964
"PI, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, SP500",0.7662081161103609,0.7624545766901144,2.821220612588455e-133,4407.182001512463,4439.948598011921
"PI, PCESV, RSAFS, PPIACO, NASDAQCOM, REVOLSL, DJIA",0.7636697767595904,0.7598754841846297,2.94604700992812e-132,4411.976643613906,4444.743240113364
"PI, PCESV, RSAFS, PPIACO, NASDAQCOM, SP500, DJIA",0.727055965057698,0.7226738360563307,1.129975566476661e-118,4475.9289366172015,4508.695533116659
